optID,contMultNum,contractStatus,contractType,currencyCD,deliDate,delistDate,exchangeCD,exerDate,expDate,expMonth,expYear,lastTradeDate,listDate,secID,secShortName,strikePrice,tickerSymbol,varExchangeCD,varSecID,varShortName,varTicker,varType
10000305,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-07-28,510050P1512M02400.XSHG,50ETF沽12月2400,2.4,510050P1512M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000306,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-07-28,510050P1512M02450.XSHG,50ETF沽12月2450,2.45,510050P1512M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000307,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-28,510050C1603M02400.XSHG,50ETF购3月2400,2.4,510050C1603M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000308,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-28,510050C1603M02450.XSHG,50ETF购3月2450,2.45,510050C1603M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000309,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-28,510050C1603M02500.XSHG,50ETF购3月2500,2.5,510050C1603M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000310,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-28,510050C1603M02550.XSHG,50ETF购3月2550,2.55,510050C1603M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000311,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-28,510050C1603M02600.XSHG,50ETF购3月2600,2.6,510050C1603M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000312,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-28,510050P1603M02400.XSHG,50ETF沽3月2400,2.4,510050P1603M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000313,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-28,510050P1603M02450.XSHG,50ETF沽3月2450,2.45,510050P1603M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000314,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-28,510050P1603M02500.XSHG,50ETF沽3月2500,2.5,510050P1603M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000315,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-28,510050P1603M02550.XSHG,50ETF沽3月2550,2.55,510050P1603M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000316,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-28,510050P1603M02600.XSHG,50ETF沽3月2600,2.6,510050P1603M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000317,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-07-31,510050C1508M02350.XSHG,50ETF购8月2350,2.35,510050C1508M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000318,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-07-31,510050P1508M02350.XSHG,50ETF沽8月2350,2.35,510050P1508M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000319,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-07-31,510050C1512M02350.XSHG,50ETF购12月2350,2.35,510050C1512M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000320,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-07-31,510050P1512M02350.XSHG,50ETF沽12月2350,2.35,510050P1512M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000321,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-31,510050C1603M02350.XSHG,50ETF购3月2350,2.35,510050C1603M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000322,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-31,510050P1603M02350.XSHG,50ETF沽3月2350,2.35,510050P1603M02350,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000323,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-19,510050C1508M02300.XSHG,50ETF购8月2300,2.3,510050C1508M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000324,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-19,510050P1508M02300.XSHG,50ETF沽8月2300,2.3,510050P1508M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000325,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-19,510050C1512M02300.XSHG,50ETF购12月2300,2.3,510050C1512M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000326,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-19,510050P1512M02300.XSHG,50ETF沽12月2300,2.3,510050P1512M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000327,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-19,510050C1603M02300.XSHG,50ETF购3月2300,2.3,510050C1603M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000328,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-19,510050P1603M02300.XSHG,50ETF沽3月2300,2.3,510050P1603M02300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000329,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-21,510050C1508M02250.XSHG,50ETF购8月2250,2.25,510050C1508M02250,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000330,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-21,510050P1508M02250.XSHG,50ETF沽8月2250,2.25,510050P1508M02250,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000331,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-21,510050C1512M02250.XSHG,50ETF购12月2250,2.25,510050C1512M02250,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000332,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-21,510050P1512M02250.XSHG,50ETF沽12月2250,2.25,510050P1512M02250,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000333,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-21,510050C1603M02250.XSHG,50ETF购3月2250,2.25,510050C1603M02250,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000334,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-21,510050P1603M02250.XSHG,50ETF沽3月2250,2.25,510050P1603M02250,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000335,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-24,510050C1508M02150.XSHG,50ETF购8月2150,2.15,510050C1508M02150,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000336,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-24,510050C1508M02200.XSHG,50ETF购8月2200,2.2,510050C1508M02200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000337,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-24,510050P1508M02150.XSHG,50ETF沽8月2150,2.15,510050P1508M02150,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000338,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-24,510050P1508M02200.XSHG,50ETF沽8月2200,2.2,510050P1508M02200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000339,10000,DE,CO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-24,510050C1509M02150.XSHG,50ETF购9月2150,2.15,510050C1509M02150,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000340,10000,DE,PO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-24,510050P1509M02150.XSHG,50ETF沽9月2150,2.15,510050P1509M02150,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000341,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-24,510050C1512M02150.XSHG,50ETF购12月2150,2.15,510050C1512M02150,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000342,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-24,510050C1512M02200.XSHG,50ETF购12月2200,2.2,510050C1512M02200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000343,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-24,510050P1512M02150.XSHG,50ETF沽12月2150,2.15,510050P1512M02150,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000344,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-24,510050P1512M02200.XSHG,50ETF沽12月2200,2.2,510050P1512M02200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000345,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-24,510050C1603M02150.XSHG,50ETF购3月2150,2.15,510050C1603M02150,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000346,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-24,510050C1603M02200.XSHG,50ETF购3月2200,2.2,510050C1603M02200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000347,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-24,510050P1603M02150.XSHG,50ETF沽3月2150,2.15,510050P1603M02150,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000348,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-24,510050P1603M02200.XSHG,50ETF沽3月2200,2.2,510050P1603M02200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000349,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-25,510050C1508M01950.XSHG,50ETF购8月1950,1.95,510050C1508M01950,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000350,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-25,510050C1508M02000.XSHG,50ETF购8月2000,2.0,510050C1508M02000,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000351,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-25,510050C1508M02050.XSHG,50ETF购8月2050,2.05,510050C1508M02050,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000352,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-25,510050C1508M02100.XSHG,50ETF购8月2100,2.1,510050C1508M02100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000353,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-25,510050P1508M01950.XSHG,50ETF沽8月1950,1.95,510050P1508M01950,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000354,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-25,510050P1508M02000.XSHG,50ETF沽8月2000,2.0,510050P1508M02000,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000355,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-25,510050P1508M02050.XSHG,50ETF沽8月2050,2.05,510050P1508M02050,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000356,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-25,510050P1508M02100.XSHG,50ETF沽8月2100,2.1,510050P1508M02100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000357,10000,DE,CO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-25,510050C1509M01950.XSHG,50ETF购9月1950,1.95,510050C1509M01950,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000358,10000,DE,CO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-25,510050C1509M02000.XSHG,50ETF购9月2000,2.0,510050C1509M02000,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000359,10000,DE,CO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-25,510050C1509M02050.XSHG,50ETF购9月2050,2.05,510050C1509M02050,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000360,10000,DE,CO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-25,510050C1509M02100.XSHG,50ETF购9月2100,2.1,510050C1509M02100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000361,10000,DE,PO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-25,510050P1509M01950.XSHG,50ETF沽9月1950,1.95,510050P1509M01950,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000362,10000,DE,PO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-25,510050P1509M02000.XSHG,50ETF沽9月2000,2.0,510050P1509M02000,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000363,10000,DE,PO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-25,510050P1509M02050.XSHG,50ETF沽9月2050,2.05,510050P1509M02050,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000364,10000,DE,PO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-25,510050P1509M02100.XSHG,50ETF沽9月2100,2.1,510050P1509M02100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000365,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-25,510050C1512M01950.XSHG,50ETF购12月1950,1.95,510050C1512M01950,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000366,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-25,510050C1512M02000.XSHG,50ETF购12月2000,2.0,510050C1512M02000,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000367,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-25,510050C1512M02050.XSHG,50ETF购12月2050,2.05,510050C1512M02050,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000368,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-25,510050C1512M02100.XSHG,50ETF购12月2100,2.1,510050C1512M02100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000369,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-25,510050P1512M01950.XSHG,50ETF沽12月1950,1.95,510050P1512M01950,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000370,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-25,510050P1512M02000.XSHG,50ETF沽12月2000,2.0,510050P1512M02000,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000371,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-25,510050P1512M02050.XSHG,50ETF沽12月2050,2.05,510050P1512M02050,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000372,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-25,510050P1512M02100.XSHG,50ETF沽12月2100,2.1,510050P1512M02100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000373,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-25,510050C1603M01950.XSHG,50ETF购3月1950,1.95,510050C1603M01950,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000374,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-25,510050C1603M02000.XSHG,50ETF购3月2000,2.0,510050C1603M02000,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000375,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-25,510050C1603M02050.XSHG,50ETF购3月2050,2.05,510050C1603M02050,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000376,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-25,510050C1603M02100.XSHG,50ETF购3月2100,2.1,510050C1603M02100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000377,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-25,510050P1603M01950.XSHG,50ETF沽3月1950,1.95,510050P1603M01950,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000378,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-25,510050P1603M02000.XSHG,50ETF沽3月2000,2.0,510050P1603M02000,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000379,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-25,510050P1603M02050.XSHG,50ETF沽3月2050,2.05,510050P1603M02050,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000380,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-25,510050P1603M02100.XSHG,50ETF沽3月2100,2.1,510050P1603M02100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000381,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-26,510050C1508M01800.XSHG,50ETF购8月1800,1.8,510050C1508M01800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000382,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-26,510050C1508M01850.XSHG,50ETF购8月1850,1.85,510050C1508M01850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000383,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-26,510050C1508M01900.XSHG,50ETF购8月1900,1.9,510050C1508M01900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000384,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-26,510050P1508M01800.XSHG,50ETF沽8月1800,1.8,510050P1508M01800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000385,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-26,510050P1508M01850.XSHG,50ETF沽8月1850,1.85,510050P1508M01850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000386,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-08-26,510050P1508M01900.XSHG,50ETF沽8月1900,1.9,510050P1508M01900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000387,10000,DE,CO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-26,510050C1509M01800.XSHG,50ETF购9月1800,1.8,510050C1509M01800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000388,10000,DE,CO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-26,510050C1509M01850.XSHG,50ETF购9月1850,1.85,510050C1509M01850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000389,10000,DE,CO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-26,510050C1509M01900.XSHG,50ETF购9月1900,1.9,510050C1509M01900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000390,10000,DE,PO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-26,510050P1509M01800.XSHG,50ETF沽9月1800,1.8,510050P1509M01800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000391,10000,DE,PO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-26,510050P1509M01850.XSHG,50ETF沽9月1850,1.85,510050P1509M01850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000392,10000,DE,PO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-08-26,510050P1509M01900.XSHG,50ETF沽9月1900,1.9,510050P1509M01900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000393,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-26,510050C1512M01800.XSHG,50ETF购12月1800,1.8,510050C1512M01800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000394,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-26,510050C1512M01850.XSHG,50ETF购12月1850,1.85,510050C1512M01850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000395,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-26,510050C1512M01900.XSHG,50ETF购12月1900,1.9,510050C1512M01900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000396,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-26,510050P1512M01800.XSHG,50ETF沽12月1800,1.8,510050P1512M01800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000397,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-26,510050P1512M01850.XSHG,50ETF沽12月1850,1.85,510050P1512M01850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000398,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-08-26,510050P1512M01900.XSHG,50ETF沽12月1900,1.9,510050P1512M01900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000399,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-26,510050C1603M01800.XSHG,50ETF购3月1800,1.8,510050C1603M01800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000400,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-26,510050C1603M01850.XSHG,50ETF购3月1850,1.85,510050C1603M01850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000401,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-26,510050C1603M01900.XSHG,50ETF购3月1900,1.9,510050C1603M01900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000402,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-26,510050P1603M01800.XSHG,50ETF沽3月1800,1.8,510050P1603M01800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000403,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-26,510050P1603M01850.XSHG,50ETF沽3月1850,1.85,510050P1603M01850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000404,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-08-26,510050P1603M01900.XSHG,50ETF沽3月1900,1.9,510050P1603M01900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000405,10000,DE,CO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-27,510050C1510M01850.XSHG,50ETF购10月1850,1.85,510050C1510M01850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000406,10000,DE,CO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-27,510050C1510M01900.XSHG,50ETF购10月1900,1.9,510050C1510M01900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000407,10000,DE,CO,CNY,2015-10-29,2015-10-28,XSHG,2015-10-28,2015-10-28,10,2015,2015-10-28,2015-08-27,510050C1510M01950.XSHG,50ETF购10月1950,1.95,510050C1510M01950,XSHG,510050.XSHG,华夏上证50ETF,510050,F
